cntr_01,dist_x,pang_x,ra_01,dec_01,ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass
61,6.850322,26.770946,1.44162500000E+02,4.84669400000E+01,144.1637927,48.4686389,0.3065,0.3361,-0.1217,15.010,0.096,11.3,1.8110E+00,14.697,null,0.7,8.1990E-01,1,0,0000,AU,10,58058.15259266,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.861985,36.313859,1.44162500000E+02,4.84669400000E+01,144.1642025,48.4684759,0.3856,0.3665,-0.0682,14.919,0.111,9.8,6.1260E-01,14.556,null,1.7,4.0680E-01,1,0,0000,BU,10,58215.68167941,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.869318,35.070513,1.44162500000E+02,4.84669400000E+01,144.1641536,48.4685017,0.3689,0.4122,-0.1250,15.097,0.161,6.7,6.5910E-01,14.562,0.265,4.1,6.1200E-01,1,0,0000,BB,5,58789.43435722,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.873194,24.630692,1.44162500000E+02,4.84669400000E+01,144.1637001,48.4686755,0.4041,0.4232,0.1436,14.872,0.138,7.9,8.4300E-01,14.659,0.257,4.2,6.9120E-01,1,0,0000,BB,10,57133.40155649,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.875845,36.932477,1.44162500000E+02,4.84669400000E+01,144.1642309,48.4684667,0.2919,0.3258,-0.1420,14.940,0.094,11.6,1.3200E+00,14.845,0.315,3.5,5.7550E-01,1,0,0000,AB,10,57495.29097964,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.878593,27.520901,1.44162500000E+02,4.84669400000E+01,144.1638316,48.4686345,0.3468,0.3758,-0.1654,14.927,0.108,10.0,1.4490E+00,14.812,0.338,3.2,4.9960E-01,1,0,0000,AB,10,58790.02304083,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.883808,35.942084,1.44162500000E+02,4.84669400000E+01,144.1641928,48.4684881,0.2819,0.2452,-0.0881,14.578,0.094,11.5,1.9050E+00,14.339,null,1.6,4.9900E-01,1,0,0000,AU,10,56773.85867713,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.886953,41.751054,1.44162500000E+02,4.84669400000E+01,144.1644213,48.4683672,0.2487,0.2779,-0.1167,14.746,0.080,13.5,1.0120E+00,15.034,0.385,2.8,7.9700E-01,1,0,0000,AC,10,57855.83012896,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.888273,39.946002,1.44162500000E+02,4.84669400000E+01,144.1643529,48.4684069,0.2336,0.2973,0.0312,14.934,0.088,12.3,1.3370E+00,14.729,0.239,4.6,1.3900E+00,1,0,0000,AB,10,56773.33213398,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.892067,36.285204,1.44162500000E+02,4.84669400000E+01,144.1642088,48.4684832,0.2567,0.3410,0.0561,15.083,0.097,11.2,1.4780E+00,14.736,null,1.5,6.9050E-01,1,0,0000,AU,10,58426.01965007,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.897962,36.502902,1.44162500000E+02,4.84669400000E+01,144.1642191,48.4684802,0.3171,0.4155,-0.0823,15.184,0.114,9.6,8.5450E-01,14.855,null,0.8,6.3760E-01,1,0,0000,BU,10,58789.76136091,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.901587,39.050219,1.44162500000E+02,4.84669400000E+01,144.1643216,48.4684288,0.2654,0.3060,0.0592,14.989,0.093,11.7,9.3880E-01,15.107,0.436,2.5,5.6840E-01,1,0,0000,AC,10,57330.04304414,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.903858,35.687273,1.44162500000E+02,4.84669400000E+01,144.1641873,48.4684976,0.3111,0.3499,-0.0818,14.982,0.113,9.6,1.2270E+00,14.794,0.332,3.3,5.9440E-01,1,0,0000,BB,10,57330.17420240,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.911528,32.209497,1.44162500000E+02,4.84669400000E+01,144.1640434,48.4685644,0.2796,0.3268,-0.0336,15.016,0.096,11.3,1.4920E+00,15.024,0.389,2.8,7.4050E-01,1,0,0000,AC,10,57494.76672716,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.913284,35.225744,1.44162500000E+02,4.84669400000E+01,144.1641706,48.4685087,0.2278,0.2703,0.0544,14.844,0.082,13.2,2.0400E+00,14.843,0.270,4.0,8.8310E-01,1,0,0000,AB,5,58425.03800215,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.920568,37.200975,1.44162500000E+02,4.84669400000E+01,144.1642530,48.4684712,0.3367,0.3737,-0.1727,15.097,0.106,10.3,1.4690E+00,15.026,null,1.8,5.9680E-01,1,0,0000,AU,10,57492.27662241,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.923820,35.292357,1.44162500000E+02,4.84669400000E+01,144.1641759,48.4685098,0.2433,0.2510,-0.0855,14.779,0.090,12.0,1.2290E+00,15.061,0.309,3.5,7.0850E-01,1,0,0000,AB,10,58580.15081751,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.929176,31.370277,1.44162500000E+02,4.84669400000E+01,144.1640112,48.4685834,0.2673,0.3514,0.1215,14.796,0.136,8.0,7.4380E-01,14.967,0.318,3.4,4.9830E-01,1,0,0000,BB,5,58425.03812948,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.940230,32.638824,1.44162500000E+02,4.84669400000E+01,144.1640682,48.4685634,0.3224,0.3795,-0.1268,14.834,0.139,7.8,8.8600E-01,15.466,0.454,2.4,5.5560E-01,1,0,0000,BC,10,57491.94898037,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.943928,37.346571,1.44162500000E+02,4.84669400000E+01,144.1642648,48.4684734,0.2542,0.2954,0.0190,14.897,0.088,12.3,1.4250E+00,14.852,null,1.8,8.1340E-01,1,0,0000,AU,10,57855.69909807,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.957884,31.433349,1.44162500000E+02,4.84669400000E+01,144.1640202,48.4685891,0.2595,0.3260,-0.0400,14.929,0.097,11.2,1.1360E+00,14.764,0.240,4.5,8.8160E-01,1,0,0000,AB,10,58215.94348656,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.961234,34.436202,1.44162500000E+02,4.84669400000E+01,144.1641492,48.4685348,0.4504,0.4456,-0.1772,14.872,0.227,4.8,1.1800E+00,14.804,0.307,3.5,1.1690E+00,1,0,0000,BB,10,57329.91188593,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.967736,37.461447,1.44162500000E+02,4.84669400000E+01,144.1642755,48.4684763,0.2670,0.3220,-0.0831,14.940,0.111,9.8,1.3970E+00,15.259,0.424,2.6,5.2100E-01,1,0,0000,BC,10,57693.68939770,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.972081,33.653327,1.44162500000E+02,4.84669400000E+01,144.1641187,48.4685521,0.2681,0.4707,0.0306,15.006,0.136,8.0,8.2940E-01,14.704,0.355,3.1,7.6690E-01,1,0,0000,BB,10,58425.62706730,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.984109,-75.805145,1.44162500000E+02,4.84669400000E+01,144.1596634,48.4674157,0.7429,0.9062,0.2789,15.940,0.321,3.4,1.5880E+00,15.262,null,0.7,5.2510E-01,1,0,0000,BU,5,58216.00881100,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
61,6.986999,33.804810,1.44162500000E+02,4.84669400000E+01,144.1641286,48.4685527,0.2457,0.3902,-0.0994,14.746,0.122,8.9,7.9270E-01,14.522,null,1.9,1.2400E+00,1,0,0000,BU,10,56773.79284336,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,6.996997,34.079748,1.44162500000E+02,4.84669400000E+01,144.1641426,48.4685498,0.2615,0.2924,-0.0729,14.840,0.083,13.0,1.3950E+00,14.956,0.425,2.6,8.4190E-01,1,0,0000,AC,10,58425.49565462,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,7.000878,38.239639,1.44162500000E+02,4.84669400000E+01,144.1643154,48.4684674,0.3443,0.4200,-0.0909,15.126,0.116,9.4,9.3720E-01,14.585,null,1.9,6.6900E-01,1,0,0000,BU,10,58058.02168926,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,7.000969,30.430985,1.44162500000E+02,4.84669400000E+01,144.1639856,48.4686168,0.3645,0.3923,-0.1345,15.161,0.112,9.7,6.3470E-01,14.640,null,0.8,9.0120E-01,1,0,0000,BU,10,57693.82042889,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
61,7.002964,36.430798,1.44162500000E+02,4.84669400000E+01,144.1642423,48.4685051,0.3287,0.3578,0.0805,15.180,0.128,8.5,1.5860E+00,14.558,0.235,4.6,1.2270E+00,1,0,0000,BB,10,57491.75236961,1439148401351031353,14.921,0.033,14.853,0.063,12.022,0.313,8.089,0.216,911272127,16.541,0.1575,15.413,null,15.446,0.1963
